"V1" "V2" "V3" "V4"
"1" 8.78134361938629e-47 0.994870189603481 3.54102435579036e-47 0.00512981039651861
"2" 3.53292417793582e-44 0.994568855995061 2.40986052838698e-46 0.00543114400493894
"3" 9.05852988360241e-33 0.994209098422274 9.88738523657896e-41 0.0057909015777261
"4" 0.0103530444314809 6.02501356160345e-23 1.31171733738367e-45 0.989646955568519
"5" 0.0111946722794098 2.66932567388213e-26 2.52716408438405e-46 0.98880532772059
"6" 0.0110567565843332 8.91734057821344e-27 2.05982774405193e-47 0.988943243415667
"7" 0.0109139675471921 3.38898157579066e-27 7.9914013582212e-49 0.989086032452808
"8" 0.0104979770994355 8.0703198397294e-28 8.22928076485996e-50 0.989502022900565
"9" 0.0100467414762526 1.95340166016095e-28 4.66427584909347e-50 0.989953258523747
"10" 0.00932850421551913 2.68217117372703e-29 1.582144870738e-50 0.990671495784481
"11" 0.00830509686154881 1.88503644675852e-30 2.71481190939698e-51 0.991694903138451
"12" 0.00694381455435945 6.44194103897938e-32 8.63201852818026e-53 0.993056185445641
"13" 0.00534015728140679 8.08343164204528e-34 3.71912155333415e-55 0.994659842718593
"14" 0.00430518422609328 1.7092450580878e-35 6.6988518723691e-57 0.995694815773907
"15" 0.00321346244605937 1.26220218912052e-37 3.87581672169324e-59 0.996786537553941
"16" 0.00250555187698452 2.04003371276778e-39 5.00907440251946e-61 0.997494448123015
"17" 0.00247154354355689 9.6112731166016e-40 1.47085828397597e-60 0.997528456456443
"18" 0.00289211741009211 8.98717021745536e-39 2.73241993085129e-58 0.997107882589908
"19" 0.00297494264036096 1.65583732612717e-38 9.5539702642989e-57 0.997025057359639
"20" 0.00258266468262635 2.03963281909345e-39 2.79169366721772e-57 0.997417335317374
"21" 0.00203346974619101 4.96085121088045e-41 5.51355053286634e-59 0.997966530253809
"22" 0.00171463830016328 4.69781086823985e-42 1.21235599294872e-59 0.998285361699837
"23" 0.00168323977108328 6.53768265049555e-42 1.23919919976146e-58 0.998316760228917
"24" 0.00166535801897522 1.17658265104535e-41 1.70801556289195e-57 0.998334641981025
