"V1" "V2" "V3" "V4"
"1" 2.40236633245459e-16 0.965102347608153 6.90363311609225e-17 0.0348976523918466
"2" 2.36727436715685e-14 0.969765202116956 9.12408552828247e-15 0.0302347978830113
"3" 1.03809611043565e-12 0.973546650119568 5.23419184576857e-13 0.0264533498788708
"4" 4.51524864949317e-10 0.979322585897411 3.50302899128111e-10 0.0206774133007618
"5" 2.83552313436678e-07 0.984908468953877 3.78941964790505e-07 0.0150908685518452
"6" 0 0.986286364484294 5.22582521062697e-12 0.0137136355104802
"7" 3.16817858230021e-11 0.987448875078351 2.87612452314089e-10 0.012551124602355
"8" 4.02088729018369e-09 0.988456016072661 1.81615056862243e-08 0.0115439617449459
"9" 5.46099207167608e-13 0.989299962144236 1.50069347195043e-12 0.010700037853717
"10" 8.5159416680008e-09 0.990009352907966 2.18391930998768e-08 0.00999061673689883
"11" 2.0656788696649e-06 0.990576122638583 4.75500878234243e-06 0.00941705667376547
"12" 9.67824345565716e-06 0.990484069508821 2.00283765224225e-05 0.00948622387120079
"13" 2.66213534504668e-07 0.989755948477682 5.02440114328218e-07 0.0102432828686693
"14" 3.65142987986334e-07 0.989572659884376 6.45589338399741e-07 0.0104263293832979
"15" 0.0106561474173322 0.960801700018879 0.0176925160507344 0.0108496365130539
"16" 0.033481134328661 0.901511272153877 0.053575806398322 0.0114317871191403
"17" 0.160830049177635 0.577331225495258 0.249745385829258 0.0120933394978493
"18" 0.256533174429229 0.34473776631235 0.386642161815305 0.0120868974431163
"19" 0.319065402027348 0.225013023847692 0.443645299337659 0.0122762747873006
"20" 0.342861778405405 0.192829801123857 0.451599503985662 0.0127089164850747
"21" 0.350223367691544 0.183079734882789 0.453512947796399 0.0131839496292676
"22" 0.370718953043146 0.158979516826968 0.456607512008243 0.0136940181216429
"23" 0.404926353608706 0.131792452525415 0.44899417809358 0.0142870157722994
"24" 0.44074409750293 0.113718893259918 0.430378214452908 0.0151587947842434
"25" 0.460354258861887 0.10353928031958 0.419981209287602 0.0161252515309306
"26" 0.478521267643642 0.0962531462297355 0.408146243105661 0.0170793430209618
"27" 0.514407905370686 0.0901192891705306 0.376944372008601 0.0185284334501825
"28" 0.510721275060447 0.0853621176163099 0.384496352106989 0.0194202552162539
"29" 0.519751560568038 0.079980855663608 0.379038449041946 0.0212291347264083
"30" 0.48281891341758 0.0772783714427935 0.418306275873269 0.0215964392663572
"31" 0.413438507700116 0.0778592650259256 0.487266804148315 0.0214354231256439
"32" 0.450122349012836 0.073916208114592 0.452875338391175 0.0230861044813976
"33" 0.429624387362895 0.0726562252169169 0.473844636716655 0.023874750703533
"34" 0.448090057499256 0.0716526839151532 0.455364726890419 0.0248925316951719
"35" 0.540963552388989 0.0739839373669171 0.356367189715333 0.0286853205287613
"36" 0.587890780083351 0.0813744903548678 0.29876530914187 0.0319694204199118
"37" 0.597444413544759 0.0847624176858977 0.28454990542362 0.0332432633457235
