"V1" "V2" "V3" "V4"
"1" 0.176612016313957 0.0199887689496018 0.468556766077759 0.334842448658682
"2" 0.179176774240112 0.0213783688103834 0.465045201264036 0.334399655685468
"3" 0.181722920214183 0.0228406371078413 0.461498955745661 0.333937486932314
"4" 0.186761370100296 0.0259951421816135 0.454274835861024 0.332968651857067
"5" 0.194045614214405 0.0312808047020015 0.443438035034147 0.331235546049447
"6" 0.196421296923398 0.0332078781655459 0.439745301484065 0.330625523426991
"7" 0.198751129308141 0.0352113451486581 0.436062747175849 0.329974778367352
"8" 0.201052362463659 0.0373023278043796 0.432334011739561 0.329311297992401
"9" 0.203304475410524 0.0394708804971278 0.42861674349877 0.328607900593579
"10" 0.205519961032429 0.0417259731352614 0.424868761450939 0.32788530438137
"11" 0.207697156712121 0.0440686231804771 0.421090668107207 0.327143552000195
"12" 0.207770670109998 0.0441207166237161 0.420860608917958 0.327248004348328
"13" 0.205742395362861 0.0418743658437101 0.424179966264546 0.328203272528883
"14" 0.205802635185923 0.0419146692946122 0.423993311304485 0.328289384214979
"15" 0.205872141076688 0.0419612336733517 0.423777884041527 0.328388741208433
"16" 0.205923110936935 0.041995422063067 0.423619865853727 0.328461601146271
"17" 0.210098365744575 0.0466991046784645 0.416446903732493 0.326755625844467
"18" 0.215925161278751 0.0542712893120016 0.405908512037782 0.323895037371465
"19" 0.221275380806922 0.0624801757502634 0.395452407561587 0.320792035881228
"20" 0.222970792912928 0.0653743605113987 0.39191728374875 0.319737562826923
"21" 0.223008083049544 0.0654172361131165 0.391785778900129 0.319788901937211
"22" 0.224644402337523 0.0683758175940448 0.388273460394415 0.318706319674017
"23" 0.227698118402593 0.0744110292016303 0.381484373285008 0.316406479110769
"24" 0.230521520159944 0.0806542742741567 0.374803191597627 0.314021013968273
"25" 0.231871420133669 0.0838853453165753 0.371410275212023 0.312832959337732
"26" 0.233156516050097 0.0871491910245228 0.368077300449815 0.311616992475565
"27" 0.235519793048854 0.0937226360295181 0.361670597930588 0.30908697299104
"28" 0.235560503576269 0.0938030220019273 0.361492900910959 0.309143573510845
"29" 0.236697065829659 0.0972209840044513 0.358169713441175 0.307912236724715
"30" 0.235655393911285 0.0939909078860844 0.361078167765508 0.309275530437123
"31" 0.233367321354157 0.087519166089864 0.36720550779313 0.311908004762849
"32" 0.235716319979171 0.0941119275808552 0.36081147492248 0.309360277517495
"33" 0.235746760967284 0.094172506764832 0.360678105481099 0.309402626786785
"34" 0.236838528091712 0.0975195618432987 0.357531918297465 0.308109991767524
"35" 0.240643497706907 0.111043323568395 0.345507507994548 0.30280567073015
"36" 0.242983805377184 0.121311577311668 0.336908748458276 0.298795868852872
"37" 0.243676236140526 0.124749857762391 0.334106996617952 0.29746690947913
"38" 0.244322802441647 0.128175464625725 0.331363841243912 0.296137891688716
"39" 0.244929746090294 0.131602378274869 0.328650207203422 0.294817668431414
"40" 0.246504800824873 0.14176350861823 0.320843301301804 0.290888389255093
"41" 0.246510591047379 0.141792905168809 0.320798370272384 0.290898133511428
"42" 0.24651637844619 0.141822308575168 0.320753438119043 0.290907874859599
"43" 0.24697478194949 0.145214497562243 0.318179747249025 0.289630973239242
"44" 0.246978419310236 0.145234527090299 0.318149779263046 0.289637274336418
"45" 0.247402931559203 0.14861385750379 0.315608782653883 0.288374428283124
"46" 0.24778694810169 0.151925161476037 0.313175948103424 0.287111942318849
"47" 0.248142219522223 0.155226700056042 0.310761776252012 0.285869304169723
"48" 0.248757131743034 0.161683231107537 0.306140863943407 0.283418773206021
"49" 0.249478338635102 0.171065331830918 0.299582210636409 0.279874118897571
"50" 0.249268150831385 0.168038802220413 0.301643404750845 0.281049642197357
"51" 0.24948884830403 0.171192996591756 0.299417067867938 0.279901087236276
"52" 0.24968185686438 0.174255333380591 0.297300911838818 0.278761897916211
"53" 0.249684399138235 0.174290726841415 0.297255866255591 0.278769007764759
"54" 0.249691161334403 0.174385147257938 0.297135741297317 0.278787950110342
"55" 0.249860945850919 0.177401115727047 0.295069772360453 0.277668166061582
"56" 0.250139124489951 0.183267344408001 0.291103482610783 0.275490048491265
"57" 0.250138590556393 0.183255001171113 0.291118501443236 0.275487906829259
"58" 0.250142319471156 0.183341422384817 0.291013368281069 0.275502889862959
"59" 0.250255469674666 0.186263793741159 0.289022814908602 0.274457921675573
"60" 0.250256751270853 0.18630137671135 0.288977754503632 0.274464117514164
"61" 0.250427915886896 0.191867309459374 0.285281611016466 0.272423163637264
