"V1" "V2" "V3" "V4"
"1" 7.26075813743351e-45 0.496929131454026 2.93107512680879e-45 0.503070868545973
"2" 2.91687326404446e-42 0.507777236321058 2.00166576972539e-44 0.492222763678942
"3" 7.48663514353783e-31 0.515560164626545 7.82578849063993e-39 0.484439835373455
"4" 0.867804813132913 3.58764963778336e-39 1.31575375953101e-43 0.132195186867087
"5" 0.900645027800016 1.70478333744673e-41 3.29251937658831e-44 0.0993549721999836
"6" 0.900772839861341 1.36212400392508e-41 3.06198168638654e-45 0.0992271601386585
"7" 0.900801002520304 1.23517154652152e-41 1.3554368087942e-46 0.099198997479696
"8" 0.90030762183143 7.35525791067291e-42 1.59511869511499e-47 0.0996923781685696
"9" 0.899772266542637 4.43528210707353e-42 1.06984573564407e-47 0.100227733457363
"10" 0.898677394760543 1.56069071616158e-42 4.49601285553175e-48 0.101322605239457
"11" 0.896803760501893 2.87108433647534e-43 1.01650755804472e-48 0.103196239498107
"12" 0.893147432402024 1.12749196750711e-44 4.04416589982429e-50 0.106852567597976
"13" 0.88727529155645 6.96890483618376e-47 2.09424221192913e-52 0.11272470844355
"14" 0.882975193872413 1.57543392553944e-48 4.89471969442636e-54 0.117024806127587
"15" 0.877212008069474 1.2311859104208e-50 4.02486530288829e-56 0.122787991930526
"16" 0.872370209056772 2.0466535442098e-52 7.00368483884669e-58 0.127629790943228
"17" 0.873491954097249 5.31774854913587e-52 2.88902268597056e-57 0.126508045902751
"18" 0.879044958899152 6.19096322537966e-50 7.59934816582331e-55 0.120955041100848
"19" 0.882626272059507 1.42485960853568e-48 4.90248847638098e-53 0.117373727940493
"20" 0.881153193634784 4.21946493238686e-49 2.20228341549414e-53 0.118846806365216
"21" 0.87680776011159 1.08224249943116e-50 5.98141570945868e-55 0.12319223988841
"22" 0.874981477548974 2.47309226848713e-51 2.13042638732132e-55 0.125018522451026
"23" 0.877286698764483 1.8745981326683e-50 3.80570409809966e-54 0.122713301235517
"24" 0.879887304771611 1.82354643121021e-49 9.19992870008478e-53 0.120112695228389
"25" 0.877664421047457 2.99907248221551e-50 2.56867800192503e-53 0.122335578952543
"26" 0.876481916184684 1.18713326445368e-50 1.71940513411749e-53 0.123518083815316
"27" 0.88082508104803 4.81638905870052e-49 1.82915572265114e-51 0.11917491895197
"28" 0.873285766680911 9.59392488520406e-52 4.14800795240447e-54 0.126714233319089
"29" 0.867568111544959 9.88808978068693e-54 8.00223760100072e-56 0.132431888455041
"30" 0.851528266056831 2.93548360370823e-59 1.79979487823103e-61 0.148471733943169
"31" 0.827246365257334 2.87601199564662e-67 8.57309152537416e-70 0.172753634742666
"32" 0.833768387750417 4.60392299588712e-65 3.60574365564879e-67 0.166231612249583
"33" 0.823555336368729 2.93221328010535e-68 2.59100488597711e-70 0.176444663631271
"34" 0.827077033765767 4.38162246253071e-67 6.28569136148918e-69 0.172922966234233
"35" 0.854947526515542 9.28017959599389e-58 7.67255778163552e-59 0.145052473484458
"36" 0.873974953339498 8.26425373425628e-51 2.46831142700671e-51 0.126025046660502
"37" 0.878893931653405 8.35367506208157e-49 3.87126636373041e-49 0.121106068346595
"38" 0.884437640404608 1.78638038218153e-46 1.2620609376075e-46 0.115562359595392
"39" 0.889118785691716 2.6352809506188e-44 2.84274450308398e-44 0.110881214308284
"40" 0.90481882360164 2.50602311245605e-36 8.30324227855709e-36 0.0951811763983598
"41" 0.903085066308605 7.90872406640161e-37 2.68892477860485e-36 0.0969149336913949
"42" 0.901292697066524 2.43448976639014e-37 8.48687659034789e-37 0.0987073029334762
"43" 0.903801138099463 4.04479730686103e-35 2.02248570903278e-34 0.0961988619005371
