"V1" "V2" "V3" "V4"
"1" 0.560433773890875 0.0328742836719514 0.0333749514272665 0.373316991009907
"2" 0.560334199522801 0.0333270584846162 0.0330003625875645 0.373338379405018
"3" 0.56020798746539 0.0337842902849767 0.0326474673903203 0.373360254859313
"4" 0.551705074947988 0.0316866447229123 0.0536544236539893 0.36295385667511
"5" 0.513533864253684 0.0247555968882874 0.0782684782618927 0.383442060596136
"6" 0.51511654711855 0.025021725094354 0.0764351761220491 0.383426551665047
"7" 0.5418740290256 0.0291855511610709 0.0466041396533786 0.382336280159951
"8" 0.515882668718098 0.0251557912752262 0.0755433477132482 0.383418192293428
"9" 0.515180737683684 0.0288166378789893 0.0779113744922194 0.378091249945107
"10" 0.513380127831569 0.0329205372547177 0.0803721454739492 0.373327189439764
"11" 0.422315792894429 0.0241781507765198 0.160679375585924 0.392826680743127
"12" 0.429970323817883 0.0216882658236087 0.149040628337254 0.399300782021253
"13" 0.47391810408582 0.0222712437011731 0.107273228443596 0.396537423769411
"14" 0.473738636702732 0.0256332267034024 0.110223388004634 0.390404748589232
"15" 0.50677941131815 0.0291676072075891 0.0819449303448004 0.38210805112946
"16" 0.504351759859341 0.0331387287193686 0.0853392857658362 0.377170225655454
"17" 0.506442216826624 0.0339915449907339 0.0822482588329107 0.377317979349732
"18" 0.435052789155053 0.0220103373693776 0.143669609363274 0.399267264112295
"19" 0.435052789155053 0.0220103373693776 0.143669609363274 0.399267264112295
"20" 0.439996749081469 0.0223331166802023 0.138442322523863 0.399227811714466
"21" 0.471373495462896 0.0253588019042746 0.112868669948775 0.390399032684055
"22" 0.471643314544434 0.0291993329039005 0.114328727137682 0.384828625413984
"23" 0.473683299573336 0.0295459645820986 0.111891754328686 0.38487898151588
"24" 0.473683299573336 0.0295459645820986 0.111891754328686 0.38487898151588
"25" 0.508713088729452 0.0296917433505069 0.0794417259492848 0.382153441970756
"26" 0.511059609398746 0.0304029885491971 0.0763260427145922 0.382211359337465
"27" 0.512136225205299 0.0307638172501123 0.0748607449330427 0.382239212611546
"28" 0.513150227173115 0.0311280364263129 0.0734554062919974 0.382266330108575
"29" 0.538668719627574 0.0319210616048753 0.0432866558319183 0.386123562935632
"30" 0.536088871575756 0.0367628447612778 0.0460312284284819 0.381117055234484
"31" 0.357016401743724 0.0189100730898901 0.236051710106107 0.38802181506028
"32" 0.364093013597728 0.019133685426602 0.228800568965036 0.387972732010634
"33" 0.36645782024758 0.0192071662548953 0.226380504555763 0.387954508941761
"34" 0.393470156460208 0.0190150133056877 0.187223739094693 0.400291091139411
"35" 0.39988592254626 0.0192504375490327 0.180654011028665 0.400209628876042
"36" 0.401680215813943 0.022290387939432 0.182520346807697 0.393509049438928
"37" 0.397165608199514 0.0252955045376295 0.190137031276949 0.387401855985908
"38" 0.434322663693448 0.0256063075039835 0.145528894775024 0.394542134027545
"39" 0.430568570324799 0.0289681788057867 0.151763160863555 0.38870009000586
"40" 0.433334325158709 0.0293179453668006 0.148582007219412 0.388765722255079
"41" 0.474171995859152 0.0300545950308024 0.104709686266878 0.391063722843168
"42" 0.471229539843902 0.0341918079867899 0.108794540071262 0.385784112098046
"43" 0.472767103856161 0.0346336332889851 0.106727191610003 0.385872071244851
