"V1" "V2" "V3" "V4"
"1" 0.794447541217941 0.0362755624275798 0.0205843833665223 0.148692512987956
"2" 0.79272084048393 0.0395615215602895 0.0220023235245052 0.145715314431275
"3" 0.790661278127372 0.0430243434265788 0.0234784159261091 0.14283596251994
"4" 0.788272022060058 0.0466600240173444 0.0250125024973199 0.140055451425278
"5" 0.78555855804813 0.0504629643693027 0.0266043249137496 0.137374152668817
"6" 0.782528634685369 0.0544259439493648 0.0282535421839927 0.134791879181274
"7" 0.779192188014776 0.0585401155140043 0.0299597503625331 0.132307946108687
"8" 0.77556124570922 0.062795022310089 0.0317225040903587 0.129921227890332
"9" 0.771649811049082 0.0671786380489144 0.0335413396036392 0.127630211298364
"10" 0.767473727297921 0.0716774296325636 0.0354157987988221 0.125433044270693
"11" 0.763050523461129 0.0762764421534409 0.0373454538980611 0.123327580487369
"12" 0.758399242801983 0.080959405236157 0.0393299322235552 0.121311419738305
"13" 0.753540255868823 0.0857088593581068 0.0413689405645177 0.119381944208553
"14" 0.748495060141913 0.090506300382364 0.0434622886070574 0.117536350868665
"15" 0.743286068725387 0.0953323401744613 0.045609910895984 0.115771680204168
"16" 0.737936390777089 0.100166880862139 0.0478118868087023 0.11408484155207
"17" 0.732469606577763 0.104989300041759 0.0500684580449361 0.112472635335542
"18" 0.726909540283816 0.109778644042267 0.0523800431715733 0.110931772502344
"19" 0.721280033480346 0.114513826231046 0.0547472488087474 0.10945889147986
"20" 0.715604722651323 0.11917382728735 0.0571708771002914 0.108050572961035
"21" 0.709906823612248 0.123737894377791 0.0596519291776404 0.106703352832321
"22" 0.70420892581014 0.128185736242501 0.0621916043996117 0.105413733547747
"23" 0.698532799191319 0.132497711335888 0.0647912952295697 0.104178194243223
"24" 0.692899216075915 0.136655006356999 0.0674525776945492 0.102993199872537
"25" 0.687327790167677 0.140639802744521 0.0701771974561394 0.101855209631663
"26" 0.681836834477884 0.144435428992565 0.0729670516085176 0.100760684921033
"27" 0.676443239563275 0.148026496957097 0.0758241664032037 0.0997060970764247
"28" 0.671162373080454 0.151399020660254 0.0787506711812283 0.0986879350780638
"29" 0.666008001253966 0.154540516451813 0.0817487688699252 0.0977027134242952
"30" 0.660992232452419 0.157440083744845 0.0848207034720851 0.0967469803306509
"31" 0.656125482676582 0.160088465897666 0.087968725038533 0.0958173263872185
"32" 0.65141646239402 0.162478091158855 0.0911950526702961 0.0949103937768285
"33" 0.646872183814453 0.164603093919192 0.0945018361425841 0.094022886123771
"34" 0.642497987395034 0.166459316818134 0.0978911167791837 0.0931515790076478
"35" 0.638297586100326 0.168044294527666 0.101364788232129 0.0922933311398793
"36" 0.634273125721377 0.169357220279434 0.104924557837413 0.0914450961617754
"37" 0.630425259384301 0.170398896409096 0.10857190922298 0.090603934983623
"38" 0.626753234251556 0.17117167036333 0.112308066840316 0.0897670285447978
"39" 0.623254988338211 0.171679357749222 0.116133963076017 0.0889316908365502
"40" 0.619927255328842 0.171927154103204 0.120050208574875 0.0880953819930792
"41" 0.616765675285253 0.171921537118489 0.124057066372093 0.0872557212241655
"42" 0.613764909177181 0.171670161097905 0.128154430389464 0.08641049933545
"43" 0.610918755242822 0.171181745395553 0.132341808799761 0.0855576905618649
"44" 0.608220265288505 0.170465958578708 0.136618312705637 0.0846954634271495
"45" 0.605661859161933 0.16953329998387 0.140982650515208 0.0838221903389882
"46" 0.603235435775863 0.168394980261242 0.145433128326835 0.0829364556360599
"47" 0.600932479214083 0.167062802403487 0.149967656561725 0.0820370618207049
"48" 0.598744158614505 0.165549044640667 0.154583763005696 0.0811230337391312
"49" 0.596661420691083 0.163866346457142 0.159278612342083 0.0801936205096916
"50" 0.594675073923871 0.162027598850908 0.164049032177407 0.0792482950478141
"51" 0.592775863612188 0.160045839814313 0.168891545481281 0.0782867510922177
"52" 0.590954537147575 0.157934155870075 0.173802409283215 0.077308897699136
"53" 0.589201899019834 0.155705590350464 0.178777659392638 0.0763148512370635
"54" 0.587508855220267 0.153373058962799 0.183813160835486 0.0753049249814477
"55" 0.585866446851053 0.150949273043032 0.188904663631901 0.0742796164740132
"56" 0.584265872888909 0.148446670763192 0.194047863475534 0.0732395928723648
"57" 0.582698502185121 0.145877356429338 0.19923846681588 0.0721856745696609
"58" 0.581155874913668 0.14325304788606 0.204472259790917 0.0711188174093547
"59" 0.579629693805154 0.140585031932588 0.209745180407641 0.0700400938546172
"60" 0.57811180562765 0.137884127555315 0.215053393322063 0.0689506734949716
"61" 0.576594173497305 0.135160656692727 0.220393366526531 0.0678518032834363
"62" 0.575068840722635 0.132424422171898 0.225761949209275 0.0667447878961916
"63" 0.573527887007997 0.129684692391091 0.231156450006732 0.0656309705941798
"64" 0.571963377964941 0.126950192270637 0.236574714821145 0.0645117149432778
"65" 0.570367309006456 0.124229099953852 0.24201520332138 0.063388387718311
"66" 0.568731544829985 0.12152904871091 0.247477063181122 0.0622623432779824
"67" 0.567047755832324 0.118857133480618 0.252960201032382 0.0611349096546758
"68" 0.565307352945126 0.116219921477182 0.258465349020775 0.0600073765569171
"69" 0.563501422535557 0.11362346629038 0.263994125739315 0.0588809854347491
"70" 0.561620663184792 0.11107332491718 0.269549090187142 0.0577569217108863
"71" 0.559655326339101 0.108574577179754 0.275133787246739 0.0566363092344061
"72" 0.557595163025149 0.106131847008155 0.280752782996982 0.0555202069697135
"73" 0.555429379032779 0.10374932509488 0.286411687980318 0.0544096078920234
"74" 0.553146601192862 0.101430792462393 0.292117166323057 0.0533054400216884
"75" 0.550734857610285 0.0991796445230008 0.297876928373579 0.0522085694931351
"76" 0.548181574944609 0.0969989152528325 0.303699704283141 0.0511198055194181
"77" 0.545473596050269 0.0948913011480929 0.309595195721882 0.0500399070797557
